"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage"
"C1210",5,"71394",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Fitness and recreational sports centers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",29,445,436,446,1451343,892048,25179,252
"C1210",5,713940,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Fitness and recreational sports centers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",31,312,316,357,1101321,1036613,27992,258
"C1210",5,"713940",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Fitness and recreational sports centers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",30,356,396,455,1431016,1225165,34699,274
"C1210",5,"713940",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Fitness and recreational sports centers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",30,465,494,443,1636395,1207334,35335,269
"C1210",5,"713940",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Fitness and recreational sports centers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",29,445,436,446,1451343,892048,25179,252
"C1210",5,71395,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Bowling centers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"71395",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Bowling centers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"71395",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Bowling centers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,55,56,53,234876,193110,2828,331
"C1210",5,"71395",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Bowling centers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,713950,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Bowling centers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"713950",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Bowling centers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"713950",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Bowling centers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,55,56,53,234876,193110,2828,331
"C1210",5,"713950",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Bowling centers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,71399,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","All other amusement and recreation industries","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"71399",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","All other amusement and recreation industries","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"71399",47,0,2001,3,"","Atlantic City, NJ MSA","Private","All other amusement and recreation industries","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",10,208,202,187,449742,382231,13340,174
"C1210",5,"71399",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","All other amusement and recreation industries","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,713990,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","All other amusement and recreation industries","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"713990",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","All other amusement and recreation industries","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"713990",48,0,2001,3,"","Atlantic City, NJ MSA","Private","All other amusement and recreation industries","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",10,208,202,187,449742,382231,13340,174
"C1210",5,"713990",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","All other amusement and recreation industries","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,72,44,0,2001,1,"","Atlantic City, NJ MSA","Private","Accommodation and food services","MSA, NAICS Sector -- by ownership sector","All establishment sizes",716,53848,53897,53936,380635199,357154577,7270693,543
"C1210",5,"72",44,0,2001,2,"","Atlantic City, NJ MSA","Private","Accommodation and food services","MSA, NAICS Sector -- by ownership sector","All establishment sizes",715,55185,56493,57345,374834746,324267191,6674238,512
"C1210",5,"72",44,0,2001,3,"","Atlantic City, NJ MSA","Private","Accommodation and food services","MSA, NAICS Sector -- by ownership sector","All establishment sizes",697,58701,58580,57721,389037199,232210513,4635199,513
"C1210",5,"72",44,0,2001,4,"","Atlantic City, NJ MSA","Private","Accommodation and food services","MSA, NAICS Sector -- by ownership sector","All establishment sizes",704,55109,54114,53514,374309512,126803929,2543709,531
"C1210",5,721,45,0,2001,1,"","Atlantic City, NJ MSA","Private","Accommodation","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",141,46466,46338,46232,356963796,333747034,6747666,592
"C1210",5,"721",45,0,2001,2,"","Atlantic City, NJ MSA","Private","Accommodation","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",141,47167,48061,48215,346928266,297979757,6051391,558
"C1210",5,"721",45,0,2001,3,"","Atlantic City, NJ MSA","Private","Accommodation","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",137,49103,48957,48622,357577991,205459801,4025296,563
"C1210",5,"721",45,0,2001,4,"","Atlantic City, NJ MSA","Private","Accommodation","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",138,46772,45975,45527,346774775,107070881,2101563,579
"C1210",5,7211,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Traveler accommodation","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",123,46422,46290,46181,356744464,333527702,6741204,593
"C1210",5,"7211",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Traveler accommodation","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",122,47099,47977,48104,346606246,297669137,6042065,559
"C1210",5,"7211",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Traveler accommodation","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",119,48982,48831,48518,357166710,205092833,4016413,563
"C1210",5,"7211",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Traveler accommodation","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",120,46706,45919,45464,346472942,106888972,2097405,579
"C1210",5,72111,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Hotels and motels, except casino hotels","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",101,2086,2125,2149,11171596,9805809,251782,405
"C1210",5,"72111",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Hotels and motels, except casino hotels","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",100,2250,2411,2516,11715361,9720425,252888,377
"C1210",5,"72111",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Hotels and motels, except casino hotels","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",96,2597,2567,2488,12178765,8962563,229693,367
"C1210",5,"72111",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Hotels and motels, except casino hotels","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",97,2355,2259,2209,10807522,5912222,151827,366
"C1210",5,721110,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Hotels and motels, except casino hotels","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",101,2086,2125,2149,11171596,9805809,251782,405
"C1210",5,"721110",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Hotels and motels, except casino hotels","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",100,2250,2411,2516,11715361,9720425,252888,377
"C1210",5,"721110",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Hotels and motels, except casino hotels","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",96,2597,2567,2488,12178765,8962563,229693,367
"C1210",5,"721110",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Hotels and motels, except casino hotels","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",97,2355,2259,2209,10807522,5912222,151827,366
"C1210",5,72112,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Casino hotels","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",15,44322,44150,44011,345536213,323685238,6488275,602
"C1210",5,"72112",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Casino hotels","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",15,44836,45553,45575,334846259,287904086,5787780,568
"C1210",5,"72112",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Casino hotels","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",15,46366,46247,46014,344946528,196096003,3785746,574
"C1210",5,"72112",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Casino hotels","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",15,44329,43638,43229,335622055,100943135,1944630,590
"C1210",5,721120,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Casino hotels","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",15,44322,44150,44011,345536213,323685238,6488275,602
"C1210",5,"721120",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Casino hotels","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",15,44836,45553,45575,334846259,287904086,5787780,568
"C1210",5,"721120",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Casino hotels","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",15,46366,46247,46014,344946528,196096003,3785746,574
"C1210",5,"721120",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Casino hotels","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",15,44329,43638,43229,335622055,100943135,1944630,590
"C1210",5,72119,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Other traveler accommodation","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,14,15,21,36655,36655,1147,169
"C1210",5,"72119",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Other traveler accommodation","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",7,13,13,13,44626,44626,1397,264
"C1210",5,"72119",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Other traveler accommodation","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",8,19,17,16,41417,34267,974,184
"C1210",5,"72119",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Other traveler accommodation","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",8,22,22,26,43365,33615,948,143
"C1210",5,721191,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Bed-and-breakfast inns","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,5,5,5,6885,6885,63,106
"C1210",5,"721191",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Bed-and-breakfast inns","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721191",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Bed-and-breakfast inns","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721191",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Bed-and-breakfast inns","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,8,9,9,7745,7745,96,69
"C1210",5,721199,48,0,2001,1,"","Atlantic City, NJ MSA","Private","All other traveler accommodation","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,9,10,16,29770,29770,1084,196
"C1210",5,"721199",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","All other traveler accommodation","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721199",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","All other traveler accommodation","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721199",48,0,2001,4,"","Atlantic City, NJ MSA","Private","All other traveler accommodation","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,14,13,17,35620,25870,852,187
"C1210",5,7212,46,0,2001,1,"","Atlantic City, NJ MSA","Private","RV parks and recreational camps","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",14,31,35,36,182155,182155,5416,412
"C1210",5,"7212",46,0,2001,2,"","Atlantic City, NJ MSA","Private","RV parks and recreational camps","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",15,55,70,96,278606,267206,8085,291
"C1210",5,"7212",46,0,2001,3,"","Atlantic City, NJ MSA","Private","RV parks and recreational camps","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",14,108,114,92,377940,333627,8014,278
"C1210",5,"7212",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","RV parks and recreational camps","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,72121,47,0,2001,1,"","Atlantic City, NJ MSA","Private","RV parks and recreational camps","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",14,31,35,36,182155,182155,5416,412
"C1210",5,"72121",47,0,2001,2,"","Atlantic City, NJ MSA","Private","RV parks and recreational camps","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",15,55,70,96,278606,267206,8085,291
"C1210",5,"72121",47,0,2001,3,"","Atlantic City, NJ MSA","Private","RV parks and recreational camps","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",14,108,114,92,377940,333627,8014,278
"C1210",5,"72121",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","RV parks and recreational camps","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,721211,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","RV parks and campgrounds","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721211",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","RV parks and campgrounds","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721211",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","RV parks and campgrounds","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721211",48,0,2001,4,"","Atlantic City, NJ MSA","Private","RV parks and campgrounds","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",13,54,44,51,266424,146500,3260,413
"C1210",5,721214,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Recreational and vacation camps","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721214",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Recreational and vacation camps","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721214",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Recreational and vacation camps","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"721214",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Recreational and vacation camps","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,7213,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",4,13,13,15,37177,37177,1046,209
"C1210",5,"7213",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",4,13,14,15,43414,43414,1241,239
"C1210",5,"7213",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",4,13,12,12,33341,33341,869,208
"C1210",5,"7213",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,72131,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,13,13,15,37177,37177,1046,209
"C1210",5,"72131",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,13,14,15,43414,43414,1241,239
"C1210",5,"72131",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,13,12,12,33341,33341,869,208
"C1210",5,"72131",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,721310,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,13,13,15,37177,37177,1046,209
"C1210",5,"721310",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,13,14,15,43414,43414,1241,239
"C1210",5,"721310",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,13,12,12,33341,33341,869,208
"C1210",5,"721310",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Rooming and boarding houses","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,722,45,0,2001,1,"","Atlantic City, NJ MSA","Private","Food services and drinking places","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",575,7382,7559,7704,23671403,23407543,523027,241
"C1210",5,"722",45,0,2001,2,"","Atlantic City, NJ MSA","Private","Food services and drinking places","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",574,8018,8432,9130,27906480,26287434,622847,252
"C1210",5,"722",45,0,2001,3,"","Atlantic City, NJ MSA","Private","Food services and drinking places","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",560,9598,9623,9099,31459208,26750712,609903,256
"C1210",5,"722",45,0,2001,4,"","Atlantic City, NJ MSA","Private","Food services and drinking places","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",566,8337,8139,7987,27534737,19733048,442146,260
"C1210",5,7221,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",245,4486,4663,4656,14444180,14286968,318009,241
"C1210",5,"7221",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",251,4797,5100,5638,17363366,16339594,391483,258
"C1210",5,"7221",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",239,5806,5797,5416,20303756,17378685,413410,275
"C1210",5,"7221",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",239,4884,4719,4600,16822978,11954077,268204,273
"C1210",5,72211,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",245,4486,4663,4656,14444180,14286968,318009,241
"C1210",5,"72211",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",251,4797,5100,5638,17363366,16339594,391483,258
"C1210",5,"72211",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",239,5806,5797,5416,20303756,17378685,413410,275
"C1210",5,"72211",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",239,4884,4719,4600,16822978,11954077,268204,273
"C1210",5,722110,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",245,4486,4663,4656,14444180,14286968,318009,241
"C1210",5,"722110",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",251,4797,5100,5638,17363366,16339594,391483,258
"C1210",5,"722110",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",239,5806,5797,5416,20303756,17378685,413410,275
"C1210",5,"722110",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Full-service restaurants","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",239,4884,4719,4600,16822978,11954077,268204,273
"C1210",5,7222,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Limited-service eating places","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",202,1779,1768,1920,5476760,5406316,115809,231
"C1210",5,"7222",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Limited-service eating places","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",200,2037,2132,2184,6452946,6198336,140929,234
"C1210",5,"7222",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Limited-service eating places","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",194,2410,2482,2292,7054388,6108943,123615,227
"C1210",5,"7222",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Limited-service eating places","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",205,2111,2135,2078,6816879,4898335,103272,249
"C1210",5,72221,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Limited-service eating places","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",202,1779,1768,1920,5476760,5406316,115809,231
"C1210",5,"72221",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Limited-service eating places","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",200,2037,2132,2184,6452946,6198336,140929,234
"C1210",5,"72221",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Limited-service eating places","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",194,2410,2482,2292,7054388,6108943,123615,227
"C1210",5,"72221",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Limited-service eating places","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",205,2111,2135,2078,6816879,4898335,103272,249
"C1210",5,722211,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Limited-service restaurants","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",151,1397,1375,1532,4455884,4389149,94030,239
"C1210",5,"722211",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Limited-service restaurants","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",151,1654,1711,1723,5268511,5026338,115063,239
"C1210",5,"722211",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Limited-service restaurants","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",145,1891,1979,1807,5641831,4818778,94803,229
"C1210",5,"722211",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Limited-service restaurants","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",155,1693,1706,1646,5482201,3875643,80207,251
"C1210",5,722212,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Cafeterias, grill buffets, and buffets","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,100,100,98,313868,312060,6973,243
"C1210",5,"722212",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Cafeterias, grill buffets, and buffets","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,79,84,86,330687,329429,7494,306
"C1210",5,"722212",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Cafeterias, grill buffets, and buffets","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,100,103,113,328596,279941,5458,240
"C1210",5,"722212",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Cafeterias, grill buffets, and buffets","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",7,112,107,106,359480,259333,5599,255
"C1210",5,722213,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Snack and nonalcoholic beverage bars","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",45,282,293,290,707008,705107,14806,189
"C1210",5,"722213",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Snack and nonalcoholic beverage bars","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",43,304,337,375,853748,842569,18372,194
"C1210",5,"722213",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Snack and nonalcoholic beverage bars","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",42,419,400,372,1083961,1010224,23354,210
"C1210",5,"722213",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Snack and nonalcoholic beverage bars","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",43,306,322,326,975198,763359,17466,236
"C1210",5,7223,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Special food services","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",36,459,465,456,1674979,1654923,47935,280
"C1210",5,"7223",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Special food services","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",34,508,518,499,1739968,1586223,45447,263
"C1210",5,"7223",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Special food services","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",38,491,498,585,1354767,975675,27688,199
"C1210",5,"7223",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Special food services","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",37,590,563,592,1415185,1036622,35702,187
"C1210",5,72231,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Food service contractors","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",20,301,309,298,1082095,1078119,28749,275
"C1210",5,"72231",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Food service contractors","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",20,310,313,302,1101907,1012914,26057,275
"C1210",5,"72231",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Food service contractors","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",21,262,264,327,941306,715554,18852,255
"C1210",5,"72231",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Food service contractors","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,722310,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Food service contractors","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",20,301,309,298,1082095,1078119,28749,275
"C1210",5,"722310",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Food service contractors","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",20,310,313,302,1101907,1012914,26057,275
"C1210",5,"722310",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Food service contractors","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",21,262,264,327,941306,715554,18852,255
"C1210",5,"722310",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Food service contractors","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,72232,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Caterers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"72232",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Caterers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
